uniqueid,predicted_bank_account
uniqueid_4760,0
uniqueid_1557,1
uniqueid_3236,0
uniqueid_3953,0
uniqueid_2399,0
uniqueid_8630,0
uniqueid_4970,1
uniqueid_160,0
uniqueid_597,0
uniqueid_2016,0
uniqueid_2015,0
uniqueid_6028,0
uniqueid_1687,1
uniqueid_397,0
uniqueid_2918,0
uniqueid_3572,0
uniqueid_4115,0
uniqueid_647,0
uniqueid_2992,0
uniqueid_2026,0
uniqueid_1073,0
uniqueid_3876,0
uniqueid_4268,0
uniqueid_897,0
uniqueid_6444,0
uniqueid_4807,0
uniqueid_5736,0
uniqueid_7804,0
uniqueid_920,0
uniqueid_2604,0
uniqueid_4986,0
uniqueid_6643,0
uniqueid_4497,0
uniqueid_3228,1
uniqueid_277,0
uniqueid_2062,0
uniqueid_1213,0
uniqueid_161,0
uniqueid_1907,0
uniqueid_619,0
uniqueid_2465,0
uniqueid_85,0
uniqueid_781,0
uniqueid_3230,0
uniqueid_8170,0
uniqueid_683,0
uniqueid_6494,0
uniqueid_2149,0
uniqueid_3636,0
uniqueid_748,0
uniqueid_5305,0
uniqueid_2231,0
uniqueid_921,0
uniqueid_1033,0
uniqueid_6226,0
uniqueid_2102,0
uniqueid_7879,0
uniqueid_4949,0
uniqueid_6511,0
uniqueid_4044,1
uniqueid_6856,1
uniqueid_5131,1
uniqueid_5151,1
uniqueid_3296,0
uniqueid_3099,0
uniqueid_3726,0
uniqueid_7228,0
uniqueid_33,1
uniqueid_4553,0
uniqueid_176,0
uniqueid_3131,1
uniqueid_1813,0
uniqueid_4664,1
uniqueid_2244,0
uniqueid_3319,0
uniqueid_1805,0
uniqueid_1600,0
uniqueid_4562,0
uniqueid_1851,0
uniqueid_4027,1
uniqueid_1712,0
uniqueid_5275,0
uniqueid_5913,1
uniqueid_2672,1
uniqueid_4723,0
uniqueid_5215,0
uniqueid_1744,1
uniqueid_4595,0
uniqueid_5369,0
uniqueid_989,0
uniqueid_5195,0
uniqueid_1799,0
uniqueid_2318,1
uniqueid_3373,1
uniqueid_657,0
uniqueid_4141,0
uniqueid_1776,1
uniqueid_7534,0
uniqueid_2391,0
uniqueid_4382,0
uniqueid_3127,1
uniqueid_1009,0
uniqueid_765,0
uniqueid_5530,1
uniqueid_3117,0
uniqueid_1288,0
uniqueid_35,0
uniqueid_3050,0
uniqueid_2438,0
uniqueid_5822,0
uniqueid_300,1
uniqueid_6309,0
uniqueid_5165,0
uniqueid_1448,0
uniqueid_6250,1
uniqueid_6024,0
uniqueid_5583,0
uniqueid_8679,0
uniqueid_5462,0
uniqueid_1863,1
uniqueid_3970,0
uniqueid_464,0
uniqueid_643,0
uniqueid_7043,0
uniqueid_5976,0
uniqueid_3356,0
uniqueid_638,0
uniqueid_217,0
uniqueid_4948,0
uniqueid_1980,0
uniqueid_6014,0
uniqueid_8569,0
uniqueid_124,0
uniqueid_1457,0
uniqueid_1626,0
uniqueid_2596,0
uniqueid_5890,0
uniqueid_3280,0
uniqueid_8732,0
uniqueid_3927,0
uniqueid_1537,0
uniqueid_5565,0
uniqueid_5735,1
uniqueid_4239,0
uniqueid_1180,0
uniqueid_4371,0
uniqueid_17,0
uniqueid_4331,0
uniqueid_4704,0
uniqueid_2865,1
uniqueid_5738,0
uniqueid_5373,0
uniqueid_5469,0
uniqueid_429,0
uniqueid_5154,0
uniqueid_3766,0
uniqueid_1202,0
uniqueid_2122,0
uniqueid_3889,0
uniqueid_3854,0
uniqueid_7084,0
uniqueid_1055,0
uniqueid_4363,0
uniqueid_3378,0
uniqueid_5727,0
uniqueid_1377,0
uniqueid_2643,0
uniqueid_5916,0
uniqueid_2517,0
uniqueid_723,0
uniqueid_354,0
uniqueid_5158,0
uniqueid_4376,0
uniqueid_4160,0
uniqueid_728,0
uniqueid_8020,0
uniqueid_664,0
uniqueid_1956,0
uniqueid_6058,0
uniqueid_1950,0
uniqueid_2626,0
uniqueid_3738,0
uniqueid_4171,0
uniqueid_6080,0
uniqueid_1543,0
uniqueid_1909,1
uniqueid_1738,0
uniqueid_1331,0
uniqueid_1429,0
uniqueid_1488,1
uniqueid_1303,0
uniqueid_1780,1
uniqueid_2765,0
uniqueid_1304,0
uniqueid_1253,0
uniqueid_1042,0
uniqueid_5374,0
uniqueid_892,1
uniqueid_1261,0
uniqueid_1341,0
uniqueid_6720,0
uniqueid_3058,0
uniqueid_222,0
uniqueid_711,0
uniqueid_680,1
uniqueid_4618,0
uniqueid_4845,0
uniqueid_6003,0
uniqueid_2328,0
uniqueid_3085,1
uniqueid_3936,0
uniqueid_363,0
uniqueid_4249,0
uniqueid_5003,1
uniqueid_1667,0
uniqueid_2287,0
uniqueid_3331,0
uniqueid_4696,0
uniqueid_741,0
uniqueid_7999,0
uniqueid_857,0
uniqueid_2098,0
uniqueid_5486,0
uniqueid_8207,0
uniqueid_44,0
uniqueid_3358,0
uniqueid_1220,1
uniqueid_3032,0
uniqueid_3171,0
uniqueid_3907,0
uniqueid_5588,0
uniqueid_4029,1
uniqueid_8003,0
uniqueid_762,0
uniqueid_350,0
uniqueid_3544,0
uniqueid_5228,0
uniqueid_1889,0
uniqueid_5611,0
uniqueid_2901,0
uniqueid_379,0
uniqueid_1521,0
uniqueid_2974,0
uniqueid_2134,1
uniqueid_4248,0
uniqueid_73,0
uniqueid_3637,0
uniqueid_3542,0
uniqueid_4470,0
uniqueid_6117,0
uniqueid_333,0
uniqueid_7743,0
uniqueid_4287,0
uniqueid_7873,0
uniqueid_1019,0
uniqueid_6499,0
uniqueid_267,0
uniqueid_1303,0
uniqueid_5885,0
uniqueid_3717,0
uniqueid_2600,0
uniqueid_3193,0
uniqueid_7606,0
uniqueid_3213,0
uniqueid_327,0
uniqueid_5336,0
uniqueid_5646,0
uniqueid_345,0
uniqueid_3845,0
uniqueid_5080,0
uniqueid_2695,0
uniqueid_755,0
uniqueid_5685,0
uniqueid_3839,0
uniqueid_1685,0
uniqueid_4207,0
uniqueid_397,0
uniqueid_8031,1
uniqueid_5759,0
uniqueid_1934,0
uniqueid_4326,0
uniqueid_6582,0
uniqueid_3487,0
uniqueid_2791,0
uniqueid_4954,0
uniqueid_6848,1
uniqueid_3550,0
uniqueid_4106,0
uniqueid_1938,0
uniqueid_851,0
uniqueid_8279,0
uniqueid_1368,0
uniqueid_852,0
uniqueid_7389,0
uniqueid_4271,0
uniqueid_127,0
uniqueid_669,0
uniqueid_3263,0
uniqueid_1754,0
uniqueid_3075,1
uniqueid_2316,0
uniqueid_5688,1
uniqueid_6099,0
uniqueid_337,0
uniqueid_8433,1
uniqueid_5927,0
uniqueid_2434,1
uniqueid_7042,0
uniqueid_2627,0
uniqueid_4102,0
uniqueid_3216,0
uniqueid_4464,0
uniqueid_1444,0
uniqueid_1779,0
uniqueid_776,0
uniqueid_4124,0
uniqueid_4449,0
uniqueid_5235,0
uniqueid_3435,0
uniqueid_730,1
uniqueid_1113,0
uniqueid_5101,1
uniqueid_8078,1
uniqueid_1150,0
uniqueid_1872,0
uniqueid_2045,0
uniqueid_6308,0
uniqueid_8081,0
uniqueid_4380,0
uniqueid_678,0
uniqueid_2289,0
uniqueid_4060,1
uniqueid_1026,0
uniqueid_3334,0
uniqueid_6629,0
uniqueid_816,0
uniqueid_933,1
uniqueid_8166,0
uniqueid_2421,0
uniqueid_317,0
uniqueid_279,1
uniqueid_5106,0
uniqueid_1796,1
uniqueid_2518,0
uniqueid_903,0
uniqueid_2536,0
uniqueid_3060,0
uniqueid_3655,0
uniqueid_744,1
uniqueid_2653,0
uniqueid_408,0
uniqueid_1643,0
uniqueid_4261,1
uniqueid_5200,0
uniqueid_5803,1
uniqueid_4544,0
uniqueid_1784,0
uniqueid_811,0
uniqueid_3774,0
uniqueid_7403,0
uniqueid_1779,0
uniqueid_4742,1
uniqueid_7564,0
uniqueid_3325,0
uniqueid_5746,0
uniqueid_512,0
uniqueid_646,0
uniqueid_7808,0
uniqueid_487,0
uniqueid_3705,0
uniqueid_1157,0
uniqueid_1529,0
uniqueid_3490,0
uniqueid_88,0
uniqueid_214,0
uniqueid_571,0
uniqueid_3799,0
uniqueid_5607,0
uniqueid_8749,0
uniqueid_3295,0
uniqueid_1651,0
uniqueid_1563,0
uniqueid_1686,0
uniqueid_174,0
uniqueid_6315,0
uniqueid_2949,0
uniqueid_835,1
uniqueid_4540,0
uniqueid_5555,0
uniqueid_7265,0
uniqueid_463,0
uniqueid_4580,0
uniqueid_3619,0
uniqueid_985,0
uniqueid_7102,0
uniqueid_5718,0
uniqueid_2543,0
uniqueid_7796,0
uniqueid_557,0
uniqueid_1123,0
uniqueid_7121,1
uniqueid_2618,0
uniqueid_7272,0
uniqueid_998,0
uniqueid_4467,0
uniqueid_1214,0
uniqueid_2592,0
uniqueid_2508,1
uniqueid_3893,0
uniqueid_9,0
uniqueid_705,0
uniqueid_4391,0
uniqueid_918,0
uniqueid_6117,0
uniqueid_4800,0
uniqueid_2666,0
uniqueid_4329,0
uniqueid_1549,0
uniqueid_1894,0
uniqueid_202,0
uniqueid_158,0
uniqueid_168,0
uniqueid_3376,0
uniqueid_7473,0
uniqueid_3258,0
uniqueid_8418,0
uniqueid_4815,0
uniqueid_3799,0
uniqueid_3168,0
uniqueid_3482,1
uniqueid_4788,1
uniqueid_222,0
uniqueid_4159,1
uniqueid_2498,0
uniqueid_2595,0
uniqueid_1468,0
uniqueid_5650,1
uniqueid_2109,0
uniqueid_4686,0
uniqueid_1750,1
uniqueid_5074,0
uniqueid_158,0
uniqueid_2424,1
uniqueid_5124,0
uniqueid_1844,0
uniqueid_2956,0
uniqueid_3040,1
uniqueid_5532,0
uniqueid_5750,0
uniqueid_3273,0
uniqueid_2252,0
uniqueid_5049,0
uniqueid_5652,0
uniqueid_1036,0
uniqueid_378,0
uniqueid_2296,0
uniqueid_4889,0
uniqueid_6928,0
uniqueid_4360,1
uniqueid_90,0
uniqueid_5102,0
uniqueid_2045,0
uniqueid_6702,0
uniqueid_386,0
uniqueid_2623,0
uniqueid_3515,0
uniqueid_575,0
uniqueid_5265,0
uniqueid_6302,1
uniqueid_4834,0
uniqueid_3416,0
uniqueid_4981,0
uniqueid_6041,1
uniqueid_5145,0
uniqueid_4036,0
uniqueid_2786,0
uniqueid_1928,0
uniqueid_1553,0
uniqueid_536,0
uniqueid_3997,0
uniqueid_3940,0
uniqueid_99,0
uniqueid_56,0
uniqueid_977,0
uniqueid_1043,0
uniqueid_7594,1
uniqueid_6095,0
uniqueid_1288,0
uniqueid_687,0
uniqueid_983,0
uniqueid_5273,0
uniqueid_1448,0
uniqueid_314,0
uniqueid_7949,0
uniqueid_2301,0
uniqueid_926,0
uniqueid_4479,0
uniqueid_5066,0
uniqueid_7835,0
uniqueid_4506,0
uniqueid_6291,0
uniqueid_4964,0
uniqueid_169,0
uniqueid_2683,0
uniqueid_6938,0
uniqueid_2320,0
uniqueid_1847,1
uniqueid_7968,0
uniqueid_704,0
uniqueid_3011,0
uniqueid_917,0
uniqueid_2843,0
uniqueid_1514,0
uniqueid_1691,0
uniqueid_3549,0
uniqueid_1253,0
uniqueid_5675,0
uniqueid_1193,0
uniqueid_5873,0
uniqueid_670,0
uniqueid_1731,0
uniqueid_7713,0
uniqueid_2050,0
uniqueid_4049,1
uniqueid_5872,0
uniqueid_8261,0
uniqueid_7966,0
uniqueid_2396,0
uniqueid_2415,0
uniqueid_1544,0
uniqueid_1753,0
uniqueid_5902,0
uniqueid_2769,0
uniqueid_4519,0
uniqueid_7767,0
uniqueid_2083,0
uniqueid_939,0
uniqueid_6477,0
uniqueid_6571,0
uniqueid_959,0
uniqueid_1278,0
uniqueid_2885,0
uniqueid_3222,0
uniqueid_931,0
uniqueid_3488,0
uniqueid_463,1
uniqueid_7913,0
uniqueid_7950,0
uniqueid_1902,0
uniqueid_107,0
uniqueid_4164,0
uniqueid_2608,0
uniqueid_3591,0
uniqueid_2834,0
uniqueid_5763,0
uniqueid_7441,0
uniqueid_553,0
uniqueid_341,0
uniqueid_6301,0
uniqueid_3076,0
uniqueid_2108,0
uniqueid_5539,0
uniqueid_5958,0
uniqueid_1619,0
uniqueid_1204,0
uniqueid_6595,0
uniqueid_6350,0
uniqueid_6501,0
uniqueid_1255,0
uniqueid_6297,0
uniqueid_2183,0
uniqueid_3673,0
uniqueid_4951,0
uniqueid_2988,1
uniqueid_3267,0
uniqueid_5520,0
uniqueid_3272,0
uniqueid_5456,0
uniqueid_6431,0
uniqueid_1333,0
uniqueid_1339,0
uniqueid_6040,0
uniqueid_3128,1
uniqueid_6572,0
uniqueid_284,1
uniqueid_5381,0
uniqueid_4849,0
uniqueid_1414,0
uniqueid_2364,0
uniqueid_944,1
uniqueid_823,0
uniqueid_2833,0
uniqueid_93,0
uniqueid_446,0
uniqueid_2919,0
uniqueid_159,0
uniqueid_1488,0
uniqueid_6396,0
uniqueid_8014,0
uniqueid_683,0
uniqueid_4822,0
uniqueid_2311,1
uniqueid_2626,0
uniqueid_5099,0
uniqueid_3327,0
uniqueid_5905,0
uniqueid_7560,0
uniqueid_6874,0
uniqueid_1911,0
uniqueid_3110,0
uniqueid_2516,1
uniqueid_5888,0
uniqueid_6143,0
uniqueid_52,0
uniqueid_2111,0
uniqueid_6007,0
uniqueid_5911,1
uniqueid_1887,0
uniqueid_2012,1
uniqueid_4510,1
uniqueid_6977,0
uniqueid_400,1
uniqueid_622,0
uniqueid_5740,0
uniqueid_5376,0
uniqueid_1899,0
uniqueid_1212,0
uniqueid_925,0
uniqueid_1992,0
uniqueid_143,0
uniqueid_3215,0
uniqueid_1828,0
uniqueid_1727,0
uniqueid_18,0
uniqueid_2339,0
uniqueid_828,0
uniqueid_4717,0
uniqueid_946,0
uniqueid_3568,1
uniqueid_1779,1
uniqueid_7629,0
uniqueid_1675,0
uniqueid_2116,0
uniqueid_2614,0
uniqueid_1663,0
uniqueid_2119,0
uniqueid_3727,0
uniqueid_2934,0
uniqueid_5140,0
uniqueid_8110,0
uniqueid_6648,0
uniqueid_3838,0
uniqueid_5321,0
uniqueid_4667,1
uniqueid_1748,1
uniqueid_7221,0
uniqueid_10,1
uniqueid_947,0
uniqueid_2117,0
uniqueid_1342,0
uniqueid_3023,0
uniqueid_7893,0
uniqueid_1997,0
uniqueid_691,0
uniqueid_1966,0
uniqueid_3823,0
uniqueid_1546,0
uniqueid_1382,0
uniqueid_5598,0
uniqueid_1008,0
uniqueid_4958,0
uniqueid_5874,0
uniqueid_5287,1
uniqueid_1191,0
uniqueid_625,0
uniqueid_3480,0
uniqueid_7934,1
uniqueid_4772,0
uniqueid_4208,0
uniqueid_2518,0
uniqueid_1102,1
uniqueid_3654,0
uniqueid_1679,1
uniqueid_1139,0
uniqueid_4181,0
uniqueid_6487,0
uniqueid_8295,0
uniqueid_1497,0
uniqueid_1269,0
uniqueid_1883,0
uniqueid_898,1
uniqueid_3539,0
uniqueid_6078,0
uniqueid_7029,0
uniqueid_2298,0
uniqueid_6011,0
uniqueid_5594,0
uniqueid_1138,0
uniqueid_2164,0
uniqueid_968,0
uniqueid_5567,0
uniqueid_2776,0
uniqueid_3630,0
uniqueid_848,0
uniqueid_1633,0
uniqueid_5098,0
uniqueid_24,0
uniqueid_1440,0
uniqueid_4671,0
uniqueid_1755,1
uniqueid_4388,0
uniqueid_6259,0
uniqueid_1256,0
uniqueid_2246,0
uniqueid_2905,1
uniqueid_1739,0
uniqueid_1970,0
uniqueid_4735,0
uniqueid_658,0
uniqueid_3548,0
uniqueid_1695,0
uniqueid_1335,0
uniqueid_6406,0
uniqueid_2240,0
uniqueid_6345,1
uniqueid_7836,0
uniqueid_7246,0
uniqueid_1334,0
uniqueid_4297,0
uniqueid_5904,0
uniqueid_1586,1
uniqueid_1345,0
uniqueid_512,0
uniqueid_88,1
uniqueid_5965,0
uniqueid_5153,0
uniqueid_909,0
uniqueid_5536,0
uniqueid_900,0
uniqueid_8043,0
uniqueid_6598,0
uniqueid_2194,0
uniqueid_436,0
uniqueid_3906,0
uniqueid_5450,0
uniqueid_753,0
uniqueid_2561,0
uniqueid_3377,0
uniqueid_2467,0
uniqueid_5489,0
uniqueid_1839,1
uniqueid_3849,0
uniqueid_4233,0
uniqueid_7875,0
uniqueid_5419,0
uniqueid_1238,1
uniqueid_794,0
uniqueid_5097,0
uniqueid_8747,0
uniqueid_179,0
uniqueid_4250,0
uniqueid_6134,0
uniqueid_3843,0
uniqueid_8556,0
uniqueid_1529,0
uniqueid_454,1
uniqueid_4313,0
uniqueid_4455,0
uniqueid_4732,0
uniqueid_5191,0
uniqueid_642,0
uniqueid_5155,0
uniqueid_3245,0
uniqueid_1402,0
uniqueid_5097,0
uniqueid_5711,0
uniqueid_601,0
uniqueid_2969,0
uniqueid_3954,0
uniqueid_6088,0
uniqueid_705,0
uniqueid_3518,0
uniqueid_4789,0
uniqueid_4684,0
uniqueid_2439,0
uniqueid_7730,0
uniqueid_1472,0
uniqueid_4316,0
uniqueid_1308,0
uniqueid_1095,1
uniqueid_7460,0
uniqueid_5753,0
uniqueid_4118,0
uniqueid_6634,0
uniqueid_4715,0
uniqueid_1017,0
uniqueid_42,0
uniqueid_2052,0
uniqueid_917,0
uniqueid_3663,0
uniqueid_5079,0
uniqueid_4205,0
uniqueid_2960,1
uniqueid_783,0
uniqueid_272,0
uniqueid_1133,0
uniqueid_1486,0
uniqueid_292,0
uniqueid_1510,0
uniqueid_3268,0
uniqueid_7953,0
uniqueid_2352,0
uniqueid_2186,0
uniqueid_4333,0
uniqueid_4945,0
uniqueid_3387,0
uniqueid_3183,0
uniqueid_4922,0
uniqueid_7964,0
uniqueid_5861,0
uniqueid_6059,0
uniqueid_945,0
uniqueid_1682,0
uniqueid_1507,0
uniqueid_1586,0
uniqueid_6678,1
uniqueid_540,0
uniqueid_5573,0
uniqueid_8379,0
uniqueid_4379,0
uniqueid_2481,1
uniqueid_1338,0
uniqueid_2002,0
uniqueid_384,0
uniqueid_25,0
uniqueid_215,0
uniqueid_5717,0
uniqueid_8133,1
uniqueid_7482,0
uniqueid_3146,0
uniqueid_7046,0
uniqueid_2729,0
uniqueid_4452,0
uniqueid_394,0
uniqueid_2633,0
uniqueid_2257,0
uniqueid_2163,0
uniqueid_3884,0
uniqueid_5292,0
uniqueid_6215,1
uniqueid_3420,0
uniqueid_3268,0
uniqueid_1792,1
uniqueid_508,0
uniqueid_1685,1
uniqueid_2823,0
uniqueid_2411,1
uniqueid_2031,0
uniqueid_6413,0
uniqueid_2428,0
uniqueid_2201,0
uniqueid_4593,1
uniqueid_1406,1
uniqueid_5210,0
uniqueid_1194,0
uniqueid_1399,0
uniqueid_1826,0
uniqueid_5010,0
uniqueid_2760,0
uniqueid_7919,0
uniqueid_1482,0
uniqueid_741,0
uniqueid_3980,1
uniqueid_1500,0
uniqueid_1330,0
uniqueid_2181,0
uniqueid_1421,0
uniqueid_584,0
uniqueid_4007,0
uniqueid_8417,0
uniqueid_2994,1
uniqueid_240,0
uniqueid_4761,0
uniqueid_5111,0
uniqueid_232,0
uniqueid_8217,0
uniqueid_808,0
uniqueid_374,0
uniqueid_4184,0
uniqueid_1872,0
uniqueid_4388,0
uniqueid_1394,0
uniqueid_2097,0
uniqueid_5027,0
uniqueid_142,0
uniqueid_3275,0
uniqueid_7703,0
uniqueid_1808,0
uniqueid_640,0
uniqueid_7210,1
uniqueid_4237,0
uniqueid_5042,0
uniqueid_3322,0
uniqueid_3172,1
uniqueid_8587,0
uniqueid_3261,0
uniqueid_4642,0
uniqueid_865,0
uniqueid_180,0
uniqueid_2145,1
uniqueid_2856,0
uniqueid_5054,0
uniqueid_7318,0
uniqueid_1963,0
uniqueid_2194,0
uniqueid_4946,0
uniqueid_3974,0
uniqueid_3555,1
uniqueid_307,0
uniqueid_639,0
uniqueid_2136,0
uniqueid_766,0
uniqueid_1617,0
uniqueid_1945,1
uniqueid_1006,0
uniqueid_2731,0
uniqueid_1650,0
uniqueid_1442,0
uniqueid_697,0
uniqueid_3473,0
uniqueid_7970,0
uniqueid_524,0
uniqueid_878,0
uniqueid_4050,1
uniqueid_8487,0
uniqueid_3028,0
uniqueid_345,0
uniqueid_4703,0
uniqueid_5762,0
uniqueid_4700,0
uniqueid_5025,0
uniqueid_5523,0
uniqueid_3992,0
uniqueid_3770,0
uniqueid_1420,0
uniqueid_721,0
uniqueid_4365,0
uniqueid_2324,0
uniqueid_2545,0
uniqueid_1795,0
uniqueid_2973,0
uniqueid_561,0
uniqueid_5775,1
uniqueid_3343,0
uniqueid_3697,0
uniqueid_5564,0
uniqueid_3855,1
uniqueid_6827,0
uniqueid_1480,1
uniqueid_2581,0
uniqueid_8533,0
uniqueid_5206,0
uniqueid_1630,0
uniqueid_5987,0
uniqueid_759,0
uniqueid_7828,0
uniqueid_757,0
uniqueid_1631,0
uniqueid_756,0
uniqueid_1165,0
uniqueid_483,0
uniqueid_6302,0
uniqueid_1035,0
uniqueid_4661,0
uniqueid_1677,0
uniqueid_1934,0
uniqueid_7715,0
uniqueid_4268,0
uniqueid_16,0
uniqueid_682,0
uniqueid_3747,0
uniqueid_1223,0
uniqueid_4910,0
uniqueid_6676,0
uniqueid_3401,0
uniqueid_6294,0
uniqueid_1241,0
uniqueid_2819,0
uniqueid_3935,1
uniqueid_1438,0
uniqueid_2040,0
uniqueid_393,0
uniqueid_313,0
uniqueid_1227,0
uniqueid_2300,0
uniqueid_8494,0
uniqueid_1620,0
uniqueid_4138,0
uniqueid_5261,0
uniqueid_403,0
uniqueid_4123,0
uniqueid_4162,0
uniqueid_4803,0
uniqueid_8349,0
uniqueid_3255,0
uniqueid_5220,0
uniqueid_693,0
uniqueid_5387,0
uniqueid_3877,1
uniqueid_2530,0
uniqueid_5289,0
uniqueid_5565,0
uniqueid_5596,0
uniqueid_8606,0
uniqueid_3547,0
uniqueid_958,0
uniqueid_4770,0
uniqueid_942,0
uniqueid_5028,0
uniqueid_3168,1
uniqueid_713,1
uniqueid_1396,1
uniqueid_286,0
uniqueid_5977,0
uniqueid_2170,0
uniqueid_4360,1
uniqueid_5466,0
uniqueid_6428,0
uniqueid_6886,0
uniqueid_3975,0
uniqueid_4854,1
uniqueid_3981,0
uniqueid_736,0
uniqueid_1461,0
uniqueid_1852,0
uniqueid_3180,0
uniqueid_1339,0
uniqueid_8712,0
uniqueid_1254,0
uniqueid_6236,0
uniqueid_1698,0
uniqueid_5582,0
uniqueid_8398,0
uniqueid_7679,0
uniqueid_1947,1
uniqueid_4524,0
uniqueid_4851,1
uniqueid_414,0
uniqueid_8420,1
uniqueid_5461,0
uniqueid_8305,1
uniqueid_5856,0
uniqueid_4061,0
uniqueid_5288,1
uniqueid_5328,0
uniqueid_4767,0
uniqueid_4615,0
uniqueid_967,1
uniqueid_68,0
uniqueid_6601,0
uniqueid_1768,0
uniqueid_2050,0
uniqueid_1078,0
uniqueid_5850,0
uniqueid_4799,1
uniqueid_3567,1
uniqueid_1224,0
uniqueid_1119,0
uniqueid_2096,0
uniqueid_4902,0
uniqueid_3837,0
uniqueid_5452,0
uniqueid_4288,0
uniqueid_474,0
uniqueid_1231,0
uniqueid_8424,0
uniqueid_5871,0
uniqueid_5602,1
uniqueid_5417,0
uniqueid_1737,0
uniqueid_2046,0
uniqueid_6679,1
uniqueid_1607,0
uniqueid_2166,0
uniqueid_3170,0
uniqueid_6442,0
uniqueid_6924,0
uniqueid_2916,0
uniqueid_5848,0
uniqueid_5981,0
uniqueid_2023,0
uniqueid_807,0
uniqueid_265,0
uniqueid_6800,0
uniqueid_4452,0
uniqueid_5715,0
uniqueid_3729,0
uniqueid_1520,0
uniqueid_4041,0
uniqueid_256,0
uniqueid_6476,0
uniqueid_1129,0
uniqueid_3935,1
uniqueid_7147,0
uniqueid_5478,0
uniqueid_2516,0
uniqueid_1799,0
uniqueid_1079,1
uniqueid_5330,1
uniqueid_1911,0
uniqueid_7405,1
uniqueid_5889,0
uniqueid_6742,0
uniqueid_3636,0
uniqueid_3425,0
uniqueid_4864,0
uniqueid_189,0
uniqueid_4781,0
uniqueid_5131,0
uniqueid_5644,1
uniqueid_8376,0
uniqueid_5347,0
uniqueid_68,0
uniqueid_23,0
uniqueid_1476,0
uniqueid_1358,0
uniqueid_5660,0
uniqueid_3947,0
uniqueid_2730,0
uniqueid_1609,0
uniqueid_5519,0
uniqueid_6149,0
uniqueid_3441,0
uniqueid_2767,0
uniqueid_616,0
uniqueid_5525,0
uniqueid_568,0
uniqueid_4307,1
uniqueid_3489,0
uniqueid_1037,0
uniqueid_5218,0
uniqueid_425,0
uniqueid_1956,0
uniqueid_2978,0
uniqueid_4116,0
uniqueid_3844,0
uniqueid_1202,1
uniqueid_5874,0
uniqueid_544,1
uniqueid_2055,0
uniqueid_5288,0
uniqueid_820,1
uniqueid_2224,0
uniqueid_5252,0
uniqueid_4427,0
uniqueid_2831,0
uniqueid_3462,0
uniqueid_1998,0
uniqueid_2435,0
uniqueid_5165,1
uniqueid_3526,1
uniqueid_8475,0
uniqueid_2893,1
uniqueid_343,0
uniqueid_862,0
uniqueid_2885,0
uniqueid_6301,0
uniqueid_8575,0
uniqueid_7860,0
uniqueid_2360,0
uniqueid_2872,0
uniqueid_5863,0
uniqueid_2234,0
uniqueid_915,0
uniqueid_2571,0
uniqueid_8443,1
uniqueid_1100,0
uniqueid_476,0
uniqueid_2962,0
uniqueid_3665,0
uniqueid_4928,0
uniqueid_5211,0
uniqueid_777,0
uniqueid_4206,1
uniqueid_2727,1
uniqueid_6980,1
uniqueid_3634,1
uniqueid_1881,1
uniqueid_4274,0
uniqueid_7394,0
uniqueid_1047,1
uniqueid_1968,0
uniqueid_3972,0
uniqueid_7285,0
uniqueid_7034,0
uniqueid_3723,1
uniqueid_1553,0
uniqueid_4378,0
uniqueid_6144,0
uniqueid_43,1
uniqueid_675,0
uniqueid_6038,0
uniqueid_6406,0
uniqueid_23,1
uniqueid_1171,0
uniqueid_1347,0
uniqueid_1783,0
uniqueid_1085,0
uniqueid_5744,0
uniqueid_1424,0
uniqueid_4305,0
uniqueid_4137,0
uniqueid_3025,0
uniqueid_2502,0
uniqueid_3578,0
uniqueid_2192,0
uniqueid_264,1
uniqueid_7001,0
uniqueid_4233,0
uniqueid_4086,0
uniqueid_1747,0
uniqueid_1313,0
uniqueid_2021,1
uniqueid_3927,0
uniqueid_1690,0
uniqueid_5920,0
uniqueid_4254,0
uniqueid_4597,0
uniqueid_2654,0
uniqueid_3160,0
uniqueid_8465,0
uniqueid_4190,0
uniqueid_1289,0
uniqueid_714,0
uniqueid_240,0
uniqueid_347,0
uniqueid_418,0
uniqueid_5609,0
uniqueid_4441,0
uniqueid_5625,0
uniqueid_6748,0
uniqueid_2692,0
uniqueid_2062,0
uniqueid_779,0
uniqueid_6374,0
uniqueid_2816,0
uniqueid_644,0
uniqueid_18,0
uniqueid_182,0
uniqueid_843,0
uniqueid_4598,0
uniqueid_8571,0
uniqueid_1344,0
uniqueid_6149,0
uniqueid_117,0
uniqueid_4225,0
uniqueid_4821,0
uniqueid_1292,0
uniqueid_2291,0
uniqueid_1797,1
uniqueid_1029,0
uniqueid_7074,0
uniqueid_498,1
uniqueid_2054,0
uniqueid_1505,0
uniqueid_4629,1
uniqueid_739,0
uniqueid_3089,0
uniqueid_5198,0
uniqueid_4532,0
uniqueid_322,0
uniqueid_5458,0
uniqueid_4188,0
uniqueid_1737,0
uniqueid_2984,0
uniqueid_1454,0
uniqueid_6488,1
uniqueid_1647,1
uniqueid_3472,0
uniqueid_461,1
uniqueid_2813,0
uniqueid_5416,0
uniqueid_2007,0
uniqueid_3627,0
uniqueid_4897,1
uniqueid_1269,0
uniqueid_54,1
uniqueid_1433,0
uniqueid_5732,0
uniqueid_483,0
uniqueid_2902,0
uniqueid_744,0
